id_edificio,latitud,longitud,altura_estimada
591283538,37.3808537,-6.0007715,15.0
591283539,37.3816472,-6.0026494,18.0
591283540,37.3813023,-6.003018,18.0
591283541,37.3812373,-6.0018075,3.0
591283542,37.3826272,-6.0028426,6.0
591283543,37.3817911,-6.0028517,12.0
591283544,37.3818244,-6.0030098,12.0
591283545,37.3810334,-6.0007691,6.0
591283546,37.3805376,-6.0016956,9.0
591283548,37.382233,-6.0023431,15.0
591283549,37.3816221,-6.001266,18.0
591283550,37.3817655,-6.001653,6.0
591283551,37.3805287,-6.0017751,15.0
591283552,37.3816725,-6.0016504,3.0
591283553,37.3810899,-6.0026123,18.0
591283554,37.3812654,-6.0016246,15.0
591283555,37.3814576,-6.0014267,3.0
591283556,37.3826626,-6.0029644,15.0
591283557,37.3814639,-6.0015758,12.0
591283558,37.3817879,-6.0025337,12.0
591283559,37.3805685,-6.0014625,9.0
591283560,37.3807655,-6.0011675,15.0
591283561,37.3817037,-6.0026187,12.0
591283562,37.3813291,-6.0023202,12.0
591283563,37.3824882,-6.0034151,6.0
591283564,37.3810835,-6.00101,18.0
591283565,37.3818561,-6.0015384,18.0
591283566,37.3824167,-6.00335,6.0
591283567,37.3817992,-6.0014546,18.0
591283568,37.3816951,-6.0019442,12.0
591283569,37.3817765,-6.001921,12.0
591283572,37.3805619,-6.0018538,18.0
591283575,37.3805,-6.0015994,9.0
591283576,37.3814676,-6.0021921,12.0
591283577,37.3811259,-6.0026063,6.0
591283578,37.3814521,-6.0017037,15.0
591283579,37.38208,-6.0035695,6.0
591283580,37.3810615,-6.0026065,15.0
591283581,37.3811476,-6.0019764,6.0
591283583,37.3808353,-6.0010603,18.0
591283584,37.3812034,-6.0024404,12.0
591283585,37.3812827,-6.0012651,15.0
591283586,37.3809172,-6.000952,3.0
591283587,37.3825098,-6.0029743,18.0
591283589,37.3806706,-6.0018355,15.0
591283590,37.3815865,-6.0027665,18.0
591283591,37.3804265,-6.0017653,12.0
591283592,37.3807799,-6.0010246,12.0
591283593,37.3811853,-6.0013973,15.0
591283594,37.3811171,-6.0015788,15.0
591283595,37.3807228,-6.0007583,12.0
591283596,37.3806584,-6.0015101,9.0
591283597,37.3824235,-6.0034713,6.0
591283598,37.3821998,-6.0035979,6.0
591283599,37.3826148,-6.0031554,15.0
591283600,37.3807788,-6.0016194,15.0
591283601,37.3823497,-6.0022405,15.0
591283602,37.3806844,-6.0012831,12.0
591283603,37.3818888,-6.0027406,12.0
591283604,37.3803806,-6.0011193,12.0
591283605,37.3806617,-6.0016163,18.0
591283606,37.381078,-6.0008068,15.0
591283607,37.3822118,-6.0036102,6.0
591283608,37.3817095,-6.0030404,15.0
591283609,37.381719,-6.0018747,9.0
591283610,37.381591,-6.0012802,15.0
591283611,37.381468,-6.001228,15.0
591283612,37.3809307,-6.0006913,18.0
591283613,37.3813227,-6.0014749,12.0
591283614,37.382282,-6.0035331,6.0
591283615,37.3808537,-6.0008638,9.0
591283617,37.3809569,-6.000756,18.0
591283619,37.381226,-6.0024856,15.0
591283620,37.3822995,-6.0032872,15.0
591283622,37.3813299,-6.002992,3.0
591283624,37.3824105,-6.0031469,3.0
591283625,37.3810699,-6.0017372,18.0
591283626,37.3812272,-6.0013619,15.0
591283627,37.3816559,-6.0011954,12.0
591283628,37.3826462,-6.0030574,3.0
591283629,37.3805967,-6.0015192,12.0
591283630,37.3820922,-6.0036239,6.0
591283631,37.3810806,-6.0009778,3.0
591283632,37.3814673,-6.0018263,15.0
591283633,37.3809686,-6.0021528,6.0
591283634,37.3825578,-6.0030674,3.0
591283635,37.3820992,-6.0024873,12.0
591283636,37.3815735,-6.0016916,3.0
591283637,37.3809,-6.0007471,3.0
591283638,37.3818175,-6.0020264,12.0
591283639,37.3818313,-6.0030393,12.0
591283640,37.3823581,-6.0023083,18.0
591283641,37.3822829,-6.0030873,3.0
591283642,37.3817236,-6.0029533,15.0
591283643,37.3814987,-6.0022391,6.0
591283644,37.3809058,-6.0006084,3.0
591283645,37.381276,-6.0013542,9.0
591283646,37.3824904,-6.0029927,3.0
591283647,37.3811477,-6.0025394,6.0
591283648,37.3810747,-6.0020472,6.0
591283649,37.382074,-6.0024375,12.0
591283651,37.3817365,-6.0015536,18.0
591283652,37.3817608,-6.0029996,3.0
591283653,37.3824366,-6.0030713,3.0
591283654,37.3808986,-6.0011306,12.0
591283655,37.3825385,-6.0033491,15.0
591283657,37.3810832,-6.0025164,15.0
591283658,37.3815349,-6.0017427,15.0
591283659,37.3816339,-6.0013213,3.0
591283660,37.3812994,-6.0019479,15.0
591283661,37.3814905,-6.0026599,6.0
591283662,37.3815299,-6.0026231,6.0
591283663,37.3818206,-6.0013782,12.0
591283664,37.3811799,-6.002012,27.0
591283665,37.3823984,-6.0022752,15.0
591283666,37.3804971,-6.001723,3.0
591283667,37.3808463,-6.002355,3.0
591283669,37.3817262,-6.0013622,3.0
591283670,37.3817593,-6.0015291,18.0
591283672,37.3823488,-6.0021853,15.0
591283673,37.382518,-6.0030623,3.0
591283674,37.3822411,-6.0022733,15.0
591283675,37.380951,-6.0021689,3.0
591283676,37.3810677,-6.0021258,27.0
591283677,37.3812288,-6.0016429,15.0
591283678,37.3809467,-6.0022434,24.0
591283679,37.381836,-6.0014572,18.0
591283680,37.3814951,-6.0017682,3.0
591283681,37.3804972,-6.0009803,15.0
591283682,37.3819332,-6.001506,12.0
591283684,37.3814169,-6.0018442,3.0
591283685,37.3823084,-6.0022179,18.0
591283686,37.3806618,-6.0007324,15.0
591283687,37.3808439,-6.0010279,15.0
591283688,37.3823118,-6.0031608,3.0
591283689,37.3810253,-6.0007702,3.0
591283690,37.3810934,-6.0008425,3.0
591283691,37.3811679,-6.0014803,15.0
591283692,37.3810926,-6.0020307,6.0
591283693,37.3811622,-6.0008657,3.0
591283694,37.3811814,-6.0015441,3.0
591283695,37.3803193,-6.001301,15.0
591283696,37.3815584,-6.0015522,18.0
591283697,37.3814134,-6.0013515,6.0
591283698,37.3813141,-6.001288,18.0
591283699,37.3825193,-6.0027432,3.0
591283700,37.3811064,-6.0017014,3.0
591283701,37.3824655,-6.0033535,6.0
591283702,37.3811557,-6.0015922,18.0
591283703,37.3813976,-6.0023358,6.0
591283704,37.3807503,-6.0011422,3.0
591283706,37.3813482,-6.0023656,15.0
591283707,37.3806668,-6.001872,15.0
591283708,37.3805369,-6.001559,9.0
591283709,37.3813148,-6.0024149,6.0
591283710,37.3809847,-6.0010256,9.0
591283711,37.3822739,-6.002377,18.0
591283712,37.3825159,-6.0033132,3.0
591283713,37.3825219,-6.002639,3.0
591283714,37.3824616,-6.0029432,3.0
591283716,37.3825156,-6.0031034,15.0
591283717,37.3811367,-6.0016332,3.0
591283718,37.381275,-6.0024519,6.0
591283719,37.3814378,-6.0022981,6.0
591283720,37.3826033,-6.0031442,3.0
591283721,37.3805132,-6.0015166,9.0
591283722,37.3825532,-6.0030306,3.0
591283723,37.3808478,-6.0012347,3.0
591283724,37.3805117,-6.0019057,12.0
591283725,37.3805051,-6.0016208,12.0
591283726,37.3813607,-6.0024416,6.0
591283727,37.3815991,-6.0013599,18.0
591283728,37.3807968,-6.0013412,12.0
591283729,37.3822492,-6.0031614,12.0
591283730,37.380472,-6.0017666,15.0
591283731,37.3826847,-6.0029048,3.0
591283732,37.3816508,-6.0025413,6.0
591283733,37.3804958,-6.0016523,12.0
591283734,37.3823811,-6.002957,3.0
591283735,37.3811436,-6.0007933,3.0
591283737,37.380579,-6.0013973,9.0
591283738,37.3813225,-6.0024787,6.0
591283739,37.3809634,-6.0005254,3.0
591283740,37.3815697,-6.0012986,3.0
591283742,37.3804736,-6.0009486,12.0
591283743,37.3815536,-6.0012205,3.0
591283744,37.3825463,-6.003252,12.0
591283748,37.3825337,-6.0029289,15.0
591283749,37.3811941,-6.0025418,6.0
591283750,37.3825516,-6.0027098,15.0
591283751,37.3823587,-6.0029933,3.0
591283752,37.3817292,-6.0030326,21.0
591283753,37.3806275,-6.0013919,12.0
591283754,37.3804124,-6.0012461,12.0
591283755,37.3812039,-6.0014981,3.0
591283762,37.3821742,-6.0036342,6.0
591283763,37.381175,-6.0016295,15.0
591283767,37.3808171,-6.0014418,3.0
591283768,37.3809043,-6.002221,27.0
591283769,37.3806375,-6.0019265,18.0
591283770,37.3804585,-6.0016211,9.0
591283771,37.3823733,-6.0032582,3.0
591283772,37.3818402,-6.0028808,12.0
591283773,37.3812427,-6.0015154,3.0
591283774,37.3814358,-6.0029025,18.0
591283775,37.3818394,-6.0020052,12.0
591283776,37.3815192,-6.0022723,6.0
591283777,37.3806207,-6.0013295,9.0
591283778,37.3825877,-6.0030414,15.0
591283779,37.3825865,-6.0032126,12.0
591283780,37.3815339,-6.0011885,6.0
591283781,37.3808389,-6.0008261,3.0
591283783,37.3811428,-6.0019854,27.0
591283784,37.3809601,-6.0012526,18.0
591283785,37.3805207,-6.0010039,12.0
591283786,37.381027,-6.0005938,3.0
591283787,37.3808839,-6.0014057,18.0
591283788,37.3810261,-6.0021018,27.0
591283789,37.3814761,-6.0012816,6.0
591283790,37.3806,-6.0019015,18.0
591283791,37.3804284,-6.0011714,15.0
591283792,37.3803525,-6.0013918,15.0
591283793,37.3805627,-6.0015131,12.0
591283794,37.3821522,-6.0032145,15.0
591283795,37.3812683,-6.0026816,15.0
591283796,37.3825205,-6.0032189,3.0
591283797,37.3823816,-6.0033079,18.0
591283798,37.3808206,-6.0007896,15.0
591283799,37.3813028,-6.0013972,15.0
591283800,37.3817872,-6.0025072,15.0
591283801,37.3814728,-6.0022529,15.0
591283803,37.381452,-6.0026962,6.0
591283804,37.3823155,-6.0023429,3.0
591283805,37.3812284,-6.0014467,18.0
591283806,37.3825631,-6.0027696,15.0
591283807,37.3805745,-6.001553,9.0
591283809,37.3826987,-6.0031307,3.0
591283810,37.3818415,-6.0014907,21.0
591283811,37.3822681,-6.0022507,3.0
591283812,37.3802895,-6.0012405,15.0
591283813,37.3805667,-6.001055,3.0
591283814,37.3806057,-6.0008158,12.0
591283815,37.3808605,-6.0010147,3.0
591283817,37.380965,-6.0006731,3.0
591283818,37.3812562,-6.0013962,3.0
591283819,37.3811141,-6.0006894,15.0
591283821,37.3815272,-6.0012455,18.0
591283822,37.3813992,-6.0024206,6.0
591283823,37.3819023,-6.003362,15.0
591283824,37.3817869,-6.001558,3.0
591283826,37.3813924,-6.0023821,6.0
591283827,37.3814578,-6.0012501,18.0
591283828,37.381105,-6.0007455,3.0
591283829,37.38255,-6.0031346,18.0
591283830,37.3806586,-6.0012899,3.0
591283831,37.3805701,-6.0011376,15.0
591283835,37.3824092,-6.0034436,15.0
591283840,37.3820909,-6.0024598,15.0
591283841,37.3806939,-6.0012206,18.0
591283842,37.3805802,-6.0016694,9.0
591283843,37.3819707,-6.0034691,15.0
591283844,37.3817038,-6.0030573,18.0
591283845,37.3812959,-6.001491,15.0
591283852,37.3804999,-6.0011949,9.0
591283853,37.3815641,-6.0023834,18.0
591283854,37.381731,-6.0014697,15.0
591283855,37.3803822,-6.0011276,15.0
591283856,37.380466,-6.0012769,9.0
591283858,37.3816997,-6.0015672,9.0
591283859,37.3811987,-6.0016025,15.0
591283860,37.3806089,-6.001982,15.0
591283861,37.3827361,-6.0030593,15.0
591283862,37.3819212,-6.002764,15.0
591283863,37.3817695,-6.0028396,12.0
591283864,37.3806344,-6.0014169,12.0
591283865,37.3822896,-6.0023046,18.0
591283866,37.3810371,-6.0010487,18.0
591283867,37.3812916,-6.0013166,18.0
591283868,37.382475,-6.0032393,3.0
591283869,37.3806692,-6.0011085,12.0
591283870,37.380718,-6.0009932,15.0
591283871,37.3821909,-6.0028043,6.0
591353027,37.3630285,-6.0297339,6.0
591631025,37.421756,-5.9737156,6.0
591651570,37.3774504,-6.0052587,9.0
591651571,37.3773293,-6.0050671,6.0
591651572,37.377507,-6.0053136,3.0
591651573,37.3777839,-6.0047968,9.0
591651574,37.3773222,-6.0046326,9.0
591651575,37.3781405,-6.0054012,9.0
591651576,37.3783807,-6.0059158,9.0
591651577,37.3776898,-6.0044956,12.0
591651578,37.3775187,-6.0050779,3.0
591651579,37.3778568,-6.004861,9.0
591651583,37.3771836,-6.0050233,3.0
591651584,37.3777149,-6.0053662,9.0
591651585,37.3776448,-6.0051901,9.0
591651586,37.3774243,-6.0047254,6.0
591651587,37.3775892,-6.0052466,12.0
591651588,37.3778174,-6.0049257,9.0
591651589,37.3783103,-6.005,12.0
591651590,37.3779008,-6.004955,9.0
591651591,37.3778166,-6.0054096,9.0
591651592,37.3782829,-6.0054533,9.0
591651593,37.377963,-6.004698,15.0
591651594,37.3777017,-6.0047868,6.0
591651595,37.3783313,-6.004954,18.0
591651596,37.3779702,-6.005731,9.0
591651600,37.3780229,-6.0057357,6.0
591651605,37.3773353,-6.0051695,6.0
591651615,37.3775899,-6.0051333,6.0
591651621,37.3785113,-6.0055819,9.0
591651622,37.3780451,-6.0057672,9.0
591651623,37.378418,-6.0055097,3.0
591651624,37.3777224,-6.0044087,12.0
591651625,37.377573,-6.0054075,9.0
591651626,37.3772333,-6.0050582,6.0
591651627,37.3777814,-6.0053528,9.0
591651628,37.37814,-6.0053203,9.0
591651629,37.3771873,-6.0047759,9.0
591651630,37.3782623,-6.0058256,9.0
591651631,37.3773964,-6.0049649,6.0
591651632,37.378291,-6.0060796,9.0
591651633,37.3773158,-6.0048995,9.0
591651634,37.3782409,-6.005795,6.0
591651635,37.3783406,-6.0054191,12.0
591651637,37.378356,-6.0055956,6.0
591651638,37.378321,-6.0055636,9.0
591651639,37.3783075,-6.0058582,9.0
591651640,37.3780699,-6.0056341,9.0
591651641,37.3779807,-6.0055287,6.0
591651642,37.3779548,-6.0054855,6.0
591651643,37.3783454,-6.0059114,12.0
591651644,37.3772309,-6.0048162,9.0
591651645,37.3782238,-6.0051756,9.0
591651646,37.3779685,-6.0058,6.0
591651647,37.3776696,-6.0052443,9.0
591651648,37.377615,-6.0053394,3.0
591651649,37.3780704,-6.0053599,6.0
591651650,37.3777336,-6.0055307,9.0
591651651,37.3777724,-6.0050186,3.0
591651652,37.3778255,-6.0050786,9.0
591651654,37.3780826,-6.0058809,6.0
591651655,37.3783848,-6.0049614,15.0
591651656,37.3779152,-6.0057103,6.0
591651657,37.3784524,-6.0052679,9.0
591651658,37.3781848,-6.005729,9.0
591651659,37.3783004,-6.0049001,12.0
591651660,37.3781081,-6.0049446,6.0
591651661,37.3785233,-6.0051068,12.0
591651662,37.3784252,-6.0054334,6.0
591651663,37.37771,-6.0052744,3.0
591651664,37.3780038,-6.0052433,6.0
591651665,37.3784919,-6.0052131,9.0
591651666,37.3781721,-6.0052457,9.0
591651667,37.3777345,-6.0049731,9.0
591651668,37.3781711,-6.0048243,12.0
591651669,37.3782412,-6.0048793,12.0
591651670,37.3786513,-6.005375,18.0
591651671,37.3779255,-6.0048278,9.0
591651672,37.3784212,-6.0053449,12.0
591651673,37.378216,-6.0059952,9.0
591651674,37.3783318,-6.0054292,12.0
591651680,37.3776686,-6.0052218,12.0
591651686,37.377831,-6.0049964,12.0
591651694,37.3779486,-6.005442,9.0
591651702,37.3782094,-6.0049815,15.0
591651705,37.378517,-6.0051185,3.0
591651706,37.3781882,-6.0051932,3.0
591651707,37.377111,-6.0049635,12.0
591651708,37.3772223,-6.0050486,9.0
591651709,37.3780226,-6.0048035,9.0
591651710,37.3777259,-6.0049143,9.0
591651711,37.3783075,-6.0049074,15.0
591651716,37.3780132,-6.0050849,12.0
591651720,37.3779391,-6.0055961,9.0
591651721,37.3782461,-6.0048617,15.0
591651722,37.3780415,-6.0052087,9.0
591651723,37.3783363,-6.005089,6.0
591651724,37.3778763,-6.0053639,6.0
591651726,37.3775257,-6.005082,6.0
591651729,37.3784761,-6.0057806,9.0
591651736,37.3786183,-6.0053654,21.0
591651741,37.3779627,-6.0054982,9.0
591651748,37.378367,-6.0050648,9.0
591651750,37.377265,-6.0051224,3.0
591651751,37.3772946,-6.0048553,9.0
591651752,37.3786547,-6.0052285,3.0
591651753,37.3781034,-6.0048659,9.0
591651754,37.3779383,-6.0046086,3.0
591651759,37.37847,-6.0056614,21.0
591651767,37.3778547,-6.0045934,3.0
591651775,37.3778316,-6.0053624,3.0
591651782,37.3775635,-6.0054419,12.0
591651790,37.3780303,-6.0055695,6.0
591651798,37.3779536,-6.0055455,9.0
591651807,37.3785328,-6.0055615,15.0
591651815,37.3776858,-6.0053468,6.0
591651824,37.3779566,-6.0052629,9.0
591651836,37.3784517,-6.0055752,12.0
591651850,37.3780594,-6.0050108,12.0
591651856,37.3776235,-6.0045545,12.0
591651865,37.378373,-6.0053738,3.0
591651868,37.3779232,-6.0046417,15.0
591651869,37.378062,-6.0053335,9.0
591651870,37.3786404,-6.0051423,6.0
591651871,37.3779496,-6.0048516,12.0
591651873,37.378262,-6.0057846,6.0
591651875,37.3782825,-6.0051315,12.0
591651876,37.3782485,-6.0049183,15.0
591651877,37.3782115,-6.0057504,12.0
591651878,37.3776491,-6.0052535,3.0
591651879,37.3778266,-6.0047306,6.0
591651880,37.3774184,-6.0049761,9.0
591651881,37.3784172,-6.0053057,12.0
591651882,37.3780446,-6.0046876,3.0
591651883,37.377349,-6.0048472,6.0
591651884,37.3779503,-6.0052087,12.0
591651885,37.3785363,-6.0053792,6.0
591651886,37.3779271,-6.0057256,9.0
591651887,37.3773101,-6.0045794,12.0
591651888,37.3779059,-6.0046755,3.0
591651889,37.3773989,-6.0051636,3.0
591651890,37.3781865,-6.0059356,3.0
591651891,37.3783484,-6.0050484,12.0
591651892,37.3779952,-6.0051429,12.0
591651893,37.3779347,-6.0054639,9.0
591651894,37.3787112,-6.0052772,3.0
591651896,37.3771159,-6.0049241,12.0
591651897,37.3783078,-6.0057788,9.0
591651900,37.3773513,-6.0049118,9.0
591651901,37.3779162,-6.0058111,3.0
591651902,37.3774171,-6.0045487,15.0
591651903,37.3780555,-6.0057826,6.0
591651904,37.3783208,-6.0060802,6.0
591651905,37.3777953,-6.0056586,6.0
591651906,37.3780294,-6.0052589,6.0
591651907,37.377865,-6.0054247,9.0
591651908,37.3781384,-6.0057608,12.0
591651909,37.3777133,-6.005254,6.0
591651911,37.3770847,-6.0048911,6.0
591651914,37.3780831,-6.005909,9.0
591651915,37.3775732,-6.0045659,12.0
591651916,37.3773536,-6.0046223,12.0
591651919,37.3774758,-6.005012,12.0
591651926,37.3778858,-6.0049409,12.0
591651929,37.3777296,-6.0047568,12.0
591651930,37.3781853,-6.0060454,9.0
591651931,37.3779693,-6.0047321,3.0
591651932,37.3778479,-6.0053363,9.0
591651933,37.3774478,-6.0050602,6.0
591651934,37.3777926,-6.0050929,12.0
591651935,37.3780471,-6.0050305,12.0
591651936,37.377996,-6.0052008,12.0
591651937,37.3782708,-6.0060164,3.0
591651938,37.3778151,-6.0048718,3.0
591651939,37.3782083,-6.0052414,12.0
591651940,37.378617,-6.0051826,9.0
591651941,37.3774672,-6.0049639,6.0
591651942,37.3786452,-6.0054848,15.0
591651943,37.3783859,-6.0056509,9.0
591651944,37.3774307,-6.0052386,12.0
591651945,37.3784376,-6.0055622,12.0
591651946,37.3780255,-6.0050644,12.0
591651947,37.3781127,-6.0053155,9.0
591651948,37.3783922,-6.0054807,12.0
591651949,37.3777931,-6.0054986,3.0
591651950,37.3784747,-6.005254,12.0
591651951,37.3781364,-6.0053202,3.0
591651952,37.3781674,-6.0059171,6.0
591651953,37.3786239,-6.005459,6.0
591651954,37.3775188,-6.0043521,15.0
591651955,37.3775897,-6.0052099,3.0
591651956,37.3782203,-6.0052169,12.0
591651957,37.3781329,-6.0059107,6.0
591651958,37.3785254,-6.0053375,12.0
591651959,37.3775576,-6.0046504,12.0
591651960,37.3779668,-6.00567,6.0
591651961,37.3780771,-6.0056568,12.0
591651962,37.3783389,-6.0056071,9.0
591651963,37.3773836,-6.0052005,6.0
591651964,37.3782502,-6.0054852,12.0
591651965,37.3777259,-6.0048412,9.0
591651966,37.3772938,-6.0051499,6.0
591651967,37.3779714,-6.0055763,6.0
591651968,37.3782893,-6.0058414,9.0
591651969,37.3781467,-6.0056892,9.0
591651970,37.3771701,-6.0049694,12.0
591651971,37.3784069,-6.0056179,3.0
591651972,37.3780713,-6.0049899,12.0
591651974,37.3777478,-6.0055689,12.0
591651975,37.3773932,-6.0050046,6.0
591651976,37.3782338,-6.0050824,12.0
591651977,37.3778333,-6.0050467,12.0
591651978,37.3782645,-6.0055302,12.0
591651979,37.3776761,-6.0054253,9.0
591651980,37.377274,-6.0049269,6.0
591651981,37.3784875,-6.0052229,3.0
591651982,37.3781074,-6.0053674,3.0
591651983,37.377468,-6.0051792,12.0
591651984,37.3785093,-6.0051513,15.0
591651985,37.3783393,-6.0055641,12.0
591651986,37.3772463,-6.0048999,3.0
591651987,37.3783056,-6.0058786,12.0
591651988,37.377717,-6.0050405,12.0
591651989,37.3780008,-6.0051051,12.0
591651990,37.3778126,-6.0050675,12.0
591651991,37.3771977,-6.0048147,3.0
591651992,37.378234,-6.0057147,9.0
591651993,37.3779208,-6.0054856,9.0
591651998,37.3781613,-6.0048316,15.0
591652007,37.3773348,-6.004947,9.0
591652016,37.3770622,-6.0049661,6.0
591652026,37.3786092,-6.0051447,6.0
591652035,37.3774549,-6.0047738,9.0
591652044,37.3786137,-6.0054509,3.0
591652053,37.3783208,-6.0054641,12.0
591652061,37.3778755,-6.0057032,6.0
591652063,37.3777866,-6.0045916,12.0
591652064,37.3780924,-6.0053032,9.0
591652065,37.3784091,-6.0057191,9.0
591652066,37.3776224,-6.005146,12.0
591652067,37.3777596,-6.0056231,3.0
591652068,37.3785414,-6.0054963,3.0
591652069,37.3774397,-6.004679,9.0
591652070,37.3777894,-6.0046593,12.0
591652071,37.377224,-6.0049534,6.0
591652072,37.3783013,-6.0060201,6.0
591652073,37.3782822,-6.0058105,9.0
591652074,37.3771724,-6.0048785,12.0
591652075,37.3775134,-6.0047917,9.0
591652076,37.3781058,-6.0049352,3.0
591652077,37.3782104,-6.006004,12.0
591652078,37.3783022,-6.0053919,9.0
591652079,37.3774834,-6.004731,15.0
591652080,37.3777486,-6.0046684,9.0
591652081,37.3778393,-6.0056681,6.0
591652082,37.3780773,-6.0057279,9.0
591652083,37.3776427,-6.0054781,6.0
591652084,37.3776895,-6.0044487,15.0
591652085,37.3786913,-6.0053019,15.0
591652087,37.3781427,-6.0051367,9.0
591652094,37.3774036,-6.0046709,12.0
591652098,37.378286,-6.0060456,12.0
591652099,37.3776898,-6.0048508,12.0
591652100,37.378558,-6.0053996,15.0
591652101,37.3780517,-6.005221,6.0
591652102,37.3782909,-6.0049838,9.0
591652103,37.3778229,-6.0056142,9.0
591652104,37.3786265,-6.0054434,3.0
591652105,37.3778213,-6.0055226,3.0
591652106,37.3781198,-6.0052755,6.0
591652107,37.3785899,-6.0051262,9.0
591652108,37.3775507,-6.0052114,6.0
591652109,37.3777199,-6.0047222,9.0
591652110,37.3785869,-6.0054291,18.0
591652111,37.3783026,-6.0050572,9.0
591652112,37.3784697,-6.0054784,15.0
591652113,37.3781201,-6.0059562,9.0
591652115,37.3785224,-6.0057068,9.0
591652119,37.3780137,-6.0056486,9.0
591652120,37.3781561,-6.0053513,12.0
591652121,37.3783177,-6.0060025,12.0
591652122,37.3779286,-6.0057988,6.0
591652123,37.3772166,-6.0047787,12.0
591652124,37.3785785,-6.0052311,3.0
591652125,37.3778593,-6.0049149,3.0
591652126,37.3777665,-6.0053007,6.0
591652127,37.3772876,-6.0049596,3.0
591652128,37.3779033,-6.0055514,3.0
591652129,37.3773779,-6.0051404,3.0
591652130,37.3781606,-6.004893,15.0
591652131,37.37827,-6.0049641,6.0
591652132,37.3776969,-6.0054847,3.0
591652133,37.3781661,-6.004941,15.0
591652134,37.3783727,-6.0054609,12.0
591652135,37.3783876,-6.005348,12.0
591652136,37.3781624,-6.0050313,3.0
591652137,37.3779191,-6.0056304,9.0
591652138,37.3780117,-6.0051649,3.0
591652139,37.3773825,-6.0052397,3.0
591652140,37.377792,-6.0055702,3.0
591652143,37.3781336,-6.0049997,9.0
591652144,37.3785788,-6.0053081,3.0
591652148,37.3774329,-6.0051482,3.0
591652149,37.3778864,-6.0055975,9.0
591652150,37.3780032,-6.0058488,6.0
591652151,37.3771677,-6.0050047,6.0
591652152,37.3783354,-6.005349,6.0
591652153,37.3773755,-6.004924,6.0
591652155,37.3776482,-6.0048823,12.0
591652162,37.3774444,-6.0049998,9.0
591652164,37.3778444,-6.0055663,6.0
591652165,37.3772835,-6.0048421,6.0
591652166,37.3774382,-6.0050994,12.0
591652173,37.3778369,-6.0048936,12.0
591652176,37.3782457,-6.0055385,9.0
591652177,37.3778496,-6.0047544,9.0
591652178,37.3783671,-6.0054042,9.0
591652179,37.3778944,-6.0054091,6.0
591652180,37.3774889,-6.0050334,9.0
591652181,37.3778997,-6.0048025,12.0
591652182,37.3775318,-6.0046435,12.0
591652183,37.3777944,-6.0054443,6.0
591652184,37.3779169,-6.005437,6.0
591652185,37.3779918,-6.0057915,9.0
591652186,37.3774034,-6.0050514,6.0
591652187,37.3778609,-6.0054896,9.0
591652188,37.3786864,-6.0053414,3.0
591652189,37.3783065,-6.0049442,15.0
591652191,37.378258,-6.0050005,6.0
591652194,37.3780308,-6.0053133,3.0
591680171,37.378978,-6.0049538,12.0
591680172,37.3782049,-6.0042744,12.0
591680173,37.3792569,-6.0041455,9.0
591680174,37.3787135,-6.0047905,12.0
591680177,37.3788525,-6.0048646,6.0
591680178,37.3792377,-6.0045243,6.0
591680180,37.3787416,-6.0047324,9.0
591680186,37.3788732,-6.0042509,6.0
591680187,37.377861,-6.0039565,3.0
591680188,37.3789412,-6.0047277,12.0
591680189,37.3780534,-6.0041662,15.0
591680191,37.3792114,-6.0045692,6.0
591680195,37.3793474,-6.0043433,6.0
591680196,37.3786781,-6.0048728,6.0
591680202,37.3786382,-6.0047478,6.0
591680204,37.379454,-6.0041551,9.0
591680207,37.3788999,-6.0042051,6.0
591680208,37.3790362,-6.0039791,6.0
591680209,37.3785607,-6.0048591,6.0
591680211,37.3790136,-6.0035907,9.0
591680213,37.378864,-6.0050912,15.0
591680214,37.3786527,-6.0047227,6.0
591680216,37.3790096,-6.0040246,6.0
591680235,37.3791823,-6.003763,6.0
591680242,37.3794819,-6.0041179,6.0
591680250,37.3793734,-6.0042982,6.0
591680259,37.3792871,-6.0038466,6.0
591680263,37.3788825,-6.0048115,9.0
591680266,37.3793091,-6.0038639,6.0
591680267,37.3788751,-6.0042933,9.0
591680268,37.3794096,-6.0039413,6.0
591680273,37.3785574,-6.0048096,9.0
591680275,37.3794312,-6.0039588,6.0
591680280,37.3788708,-6.0045361,6.0
591680283,37.3791559,-6.0038097,6.0
591680285,37.3792359,-6.0044823,9.0
591680286,37.3779209,-6.0039469,12.0
591680287,37.3779145,-6.0037262,12.0
591680288,37.3789357,-6.004196,9.0
591680292,37.3794665,-6.0039459,9.0
591680302,37.3786039,-6.0047483,9.0
591680303,37.378645,-6.0046772,9.0
591680305,37.3793106,-6.0043531,9.0
591680306,37.3791752,-6.004577,9.0
591680315,37.3795207,-6.0040012,9.0
591680319,37.3780637,-6.0041097,12.0
591680320,37.3793716,-6.00424,9.0
591680321,37.3790712,-6.0039699,9.0
591680322,37.3794043,-6.0039025,9.0
591680323,37.3791573,-6.0038525,9.0
591680324,37.3793443,-6.0038495,9.0
591680325,37.3792825,-6.0037924,9.0
591680326,37.3781719,-6.0033667,12.0
591680327,37.3783021,-6.0031876,12.0
591680328,37.3788173,-6.0049336,6.0
591680329,37.3790105,-6.0040676,9.0
591680332,37.3778342,-6.0035281,12.0
591680333,37.3777783,-6.0036417,12.0
591680334,37.3788986,-6.0050225,12.0
591680335,37.3792202,-6.0037531,9.0
