id_via,tipo,nombre,latitud,longitud
57716602,primary,Avenida de Andalucía,37.3863818,-5.9415172
57716603,primary,Calle Amor,37.3861064,-5.9434998
57716605,primary_link,Sin nombre,37.3868762,-5.9465233
57716606,primary_link,Sin nombre,37.3869868,-5.9484877
57722442,trunk,Ronda Norte de Sevilla,37.4312657,-5.9854613
57722444,motorway,Acceso Norte a Sevilla,37.4520275,-5.969975
57722445,primary,Avenida Biología,37.4292469,-5.9773958
57722446,primary,Avenida Biología,37.4319933,-5.9759125
57722450,secondary,Avenida Doctor Fedriani,37.4174573,-5.9832781
57722451,primary,Avenida Matemáticas,37.4245586,-5.9804873
57722452,primary,Avenida Matemáticas,37.4247855,-5.9806788
57722453,primary,Calle Tecnología,37.4252873,-5.9782755
57722454,primary,Glorieta Estadística,37.4275699,-5.9784998
57722455,primary,Calle Parque Sierra de Castril,37.4183374,-5.9754682
57722469,trunk,Ronda Norte de Sevilla,37.4361468,-5.972475
57722470,primary,Avenida San Jerónimo,37.4347616,-5.9738993
57722471,primary,Sin nombre,37.4336972,-5.9748093
57722472,trunk,Ronda Norte de Sevilla,37.4348859,-5.9696885
57722475,motorway_link,Sin nombre,37.4380334,-5.972632
57722476,motorway_link,Sin nombre,37.4379222,-5.9720547
57727115,primary,Ronda Urbana Norte,37.4176194,-5.9625526
57727120,primary,Ronda Urbana Norte,37.4165477,-5.9578868
57727131,primary,Ronda Urbana Norte,37.4170855,-5.9595276
57727132,primary,Ronda Urbana Norte,37.4172001,-5.9594684
57732268,primary,Ronda Urbana Norte,37.4158144,-5.9552503
57732269,primary,Ronda Urbana Norte,37.4153155,-5.9540848
57732272,primary,Ronda Urbana Norte,37.413633,-5.9502773
57732279,primary,Glorieta Fuerte de Navidad,37.4060237,-5.9546431
57732280,secondary,Carretera de Carmona,37.4032743,-5.9584656
57732281,secondary,Sin nombre,37.403007,-5.9584241
57732282,secondary,Sin nombre,37.4029851,-5.9600459
57732283,secondary,Carretera de Carmona,37.4028655,-5.9594836
57732316,primary,Ronda Urbana Norte,37.4154178,-5.9540309
57935988,primary,Avenida Ramón Carande,37.3744942,-5.9789196
57935994,primary,Calle Doctor Pedro de Castro,37.3773508,-5.9816747
57935996,primary,Sin nombre,37.3765238,-5.9794093
57935997,primary,Sin nombre,37.3766684,-5.9793646
57935998,primary,Avenida Ramón Carande,37.3768415,-5.9792803
57935999,primary,Avenida de Diego Martínez Barrio,37.3754558,-5.9758624
57936000,primary,Avenida San Francisco Javier,37.3773344,-5.9748648
57938823,primary,Avenida de Diego Martínez Barrio,37.3734252,-5.9762205
58796468,primary_link,Sin nombre,37.3587257,-5.9542946
58796473,primary_link,Sin nombre,37.358202,-5.9536434
58796474,primary_link,Sin nombre,37.3576597,-5.9527842
58800421,primary,Sin nombre,37.3937613,-5.9525207
58989892,primary,Calle Telegrafistas,37.4159443,-5.9730499
58989916,primary,Avenida Alcalde Manuel de Valle,37.4067353,-5.9698577
58989921,primary,Avenida Alcalde Manuel de Valle,37.4096923,-5.970949
58989928,primary,Avenida Alcalde Manuel de Valle,37.4139523,-5.9732705
58993468,secondary,Sin nombre,37.388722,-5.9836042
58993469,primary,Calle Luis Montoto,37.3885648,-5.9834348
58993470,primary,Avenida Menéndez Pelayo,37.3876674,-5.9850383
58993471,primary,Calle Amador de Los Ríos,37.3893765,-5.9826454
59085715,secondary,Glorieta Rugby San Jerónimo,37.4245143,-5.9822161
59085722,secondary,Calle Medina y Galnares,37.4264215,-5.981687
59085732,secondary,Calle Medina y Galnares,37.4232216,-5.9826032
59471047,motorway,Autovía del Sur,37.4294043,-5.8936526
59471057,motorway_link,Sin nombre,37.4267745,-5.8993519
59529524,secondary,Avenida de la Buhaira,37.3858022,-5.9786013
59987162,trunk_link,Sin nombre,37.3857344,-5.9180639
59990684,primary,Sin nombre,37.3867863,-5.9223278
59990687,primary,Sin nombre,37.3861045,-5.9234134
59990690,primary,Sin nombre,37.3856907,-5.9243996
59990696,primary,Sin nombre,37.3863958,-5.9231855
59990698,primary_link,Sin nombre,37.3863728,-5.9228587
59990699,trunk_link,Sin nombre,37.3861083,-5.9218361
59990700,primary,Sin nombre,37.386833,-5.9212187
59990701,primary,Sin nombre,37.3867275,-5.9223094
59990703,primary,Sin nombre,37.3857794,-5.9237674
60045918,secondary,Avenida El Greco,37.3888111,-5.9660053
60045934,secondary,Sin nombre,37.3898753,-5.9664462
60140832,secondary,"Vía Borde de ""El Pino""",37.3754228,-5.9122949
60140834,secondary,"Vía Borde de ""El Pino""",37.3770015,-5.9061233
60769715,primary,Calle Enramadilla,37.3791377,-5.9813265
61278252,secondary,Carretera de Carmona,37.4023801,-5.9598461
61278261,primary_link,Sin nombre,37.4020045,-5.9597117
61278262,primary,Avenida Kansas City,37.3906236,-5.9739424
61278272,secondary,Avenida El Greco,37.3930144,-5.9707289
61278274,primary_link,Sin nombre,37.3986708,-5.9638861
61278275,primary,Sin nombre,37.3931762,-5.9706885
61278279,secondary,Avenida El Greco,37.3929837,-5.9707745
61278284,secondary,Avenida El Greco,37.3922055,-5.9697553
61323604,secondary,Avenida de Europa,37.3347882,-5.930188
61323609,secondary,Sin nombre,37.3358643,-5.9326374
61883718,motorway,Sin nombre,37.3606737,-6.0294849
61883720,motorway,Sin nombre,37.3592902,-6.0287397
61883722,motorway,Sin nombre,37.3606329,-6.0295914
61912576,primary,Glorieta Sergio Rodríguez Prat,37.3873896,-5.9587903
61912577,primary,Avenida Kansas City,37.4014782,-5.9604697
61912578,primary,Avenida Kansas City,37.3948773,-5.9688969
61912580,secondary,Calle Carretera de Carmona,37.4028795,-5.9638656
61912585,primary,Avenida de Andalucía,37.3875238,-5.9633601
61912589,primary,Avenida Kansas City,37.3998651,-5.9624844
61912590,primary,Glorieta Rafael Gordillo,37.400189,-5.9623883
61912592,primary,Avenida Kansas City,37.3999368,-5.9625622
61912597,primary,Avenida de la Areonáutica,37.3893266,-5.9203045
61912601,primary,Avenida de las Ciencias,37.3902563,-5.9199886
61912607,secondary,Calle Carretera de Carmona,37.4028434,-5.9634305
61912614,secondary,Sin nombre,37.4029058,-5.9635843
61912616,secondary,Sin nombre,37.4133506,-5.9313831
61912625,primary,Avenida de las Ciencias,37.3902648,-5.9202293
61982196,secondary,Sin nombre,37.4146482,-5.930479
64440179,secondary,Sin nombre,37.3526797,-5.9839544
64440183,secondary,Sin nombre,37.3529425,-5.9838885
64440185,secondary,Calle Ifni,37.3540361,-5.9833873
64440191,secondary,Sin nombre,37.3526955,-5.9840104
65629597,secondary,Sin nombre,37.3515738,-5.9776251
65629598,secondary,Avenida de Finlandia,37.3435884,-5.9785899
65629608,secondary,Sin nombre,37.3514214,-5.9777403
65629610,primary,Sin nombre,37.3440325,-5.9744316
65629617,secondary,Avenida de Finlandia,37.3442725,-5.9752547
65629670,secondary,Avenida de Grecia,37.3515186,-5.9842058
65629675,secondary,Sin nombre,37.350003,-5.9874524
65629682,secondary,Avenida de Finlandia,37.3435628,-5.9799025
65629705,secondary,Avenida de Finlandia,37.344089,-5.9752561
66496251,primary,Avenida de Jerez,37.3488156,-5.9764093
66496255,primary,Avenida de Jerez,37.3522362,-5.9775816
66496257,primary_link,Sin nombre,37.3514712,-5.9774291
66496259,primary,Avenida de Jerez,37.3513208,-5.977193
66496262,primary,Avenida de Jerez,37.351363,-5.977066
67072514,primary,Calle Sor Francisca Dorotea,37.4073475,-5.9804945
67072530,secondary,Avenida Doctor Fedriani,37.4086328,-5.9850816
67072538,primary,Calle José Díaz,37.4083346,-5.9887123
67072554,primary,Calle Manuel Villalobos,37.407172,-5.9828196
67072555,secondary,Avenida Doctor Fedriani,37.4108281,-5.9841536
67075444,primary,Calle San Juan de Ribera,37.4038712,-5.9874821
67075447,primary,Avenida Doctor Fedriani,37.4056061,-5.9863006
67162261,secondary,Calle Arroyo,37.3938388,-5.9821751
67162264,secondary,Calle Samaniego,37.3959955,-5.9743766
67162281,secondary,Calle Tharsis,37.3991254,-5.971858
67332791,primary,Calle Torneo,37.3939125,-6.0034316
67332829,primary,Avenida del Cristo de la Expiración,37.3905302,-6.002992
67661824,primary_link,Sin nombre,37.3947035,-6.0030971
69181203,primary,Avenida San Jerónimo,37.4195479,-5.9841866
69251738,secondary,Avenida Pablo Iglesias,37.3953261,-5.9737602
69975864,primary,Calle Torneo,37.3991427,-5.9995633
69975866,primary,Calle Torneo,37.3931067,-6.0036373
69975869,primary,Plaza Duquesa Cayetana de Alba,37.4038193,-5.9953291
69975872,primary_link,Sin nombre,37.4035446,-5.9956527
69978178,primary,Avenida de El Cid,37.3799906,-5.9887677
69978179,primary,Plaza Don Juan de Austria,37.3812823,-5.9884405
69978180,primary,Plaza Don Juan de Austria,37.3809866,-5.9883681
69978182,primary,Calle Arjona,37.3887133,-6.0022408
69986854,primary,Calle Torneo,37.4031681,-5.9958285
69986859,primary,Plaza Duquesa Cayetana de Alba,37.4034908,-5.995354
69986942,primary,Calle Torneo,37.3975636,-6.0010649
69986967,primary,Paseo de las Delicias,37.3823112,-5.995893
69986998,primary,Plaza Don Juan de Austria,37.381188,-5.9886656
69987005,primary,Plaza Don Juan de Austria,37.3810095,-5.988548
70843024,motorway_link,Sin nombre,37.3747635,-6.0150266
70912706,primary,Avenida Carlos III,37.3918787,-6.01334
70912711,primary,Avenida Carlos III,37.3895568,-6.0136379
70912714,primary,Avenida Carlos III,37.3895639,-6.013763
70912719,trunk,Carretera Gijón a Puerto de Sevilla,37.3865933,-6.014083
70971059,primary,Calle Matemáticos Rey Pastor y Castro,37.4055312,-6.0031872
70971069,primary,Calle Marie Curie,37.4058665,-6.0060785
70971075,primary,Calle Marie Curie,37.4061963,-6.0060431
70971079,primary,Sin nombre,37.4071088,-6.0091845
70971084,primary,Calle Matemáticos Rey Pastor y Castro,37.4053399,-6.0019958
70971096,primary,Calle Matemáticos Rey Pastor y Castro,37.4055089,-6.0026934
72473670,motorway,Autovía Ruta de la Plata,37.4212572,-6.0294011
72473690,motorway,Autovía Ruta de la Plata,37.4252643,-6.0298312
72473763,motorway,Autovía Ruta de la Plata,37.4253074,-6.0296176
72545420,motorway_link,Sin nombre,37.3739516,-6.0274043
72606405,motorway_link,Sin nombre,37.4116867,-5.936172
72606447,motorway_link,Sin nombre,37.4083345,-5.9486009
72612422,secondary_link,Sin nombre,37.3745051,-6.0275532
72612428,secondary_link,Sin nombre,37.374387,-6.0272984
72612432,secondary_link,Sin nombre,37.3742223,-6.0270085
72875452,primary,Sin nombre,37.3870383,-5.9499783
72880898,secondary,Avenida de la Ciudad Jardin,37.3791442,-5.9660696
73036994,primary,Calle Poeta Manuel Benítez Carrasco,37.3665036,-5.9714776
73036998,secondary,Sin nombre,37.3551234,-5.9703478
73037017,primary,Avenida de la Paz,37.3611626,-5.9590961
73037025,primary_link,Sin nombre,37.3671569,-5.9659676
73037038,primary,Sin nombre,37.365269,-5.9641366
73037041,secondary,Sin nombre,37.3550349,-5.9701226
73037051,primary,Sin nombre,37.3670244,-5.9662399
73037067,primary,Calle Poeta Manuel Benítez Carrasco,37.3663985,-5.9714041
73037083,primary,Sin nombre,37.3552174,-5.9697198
73037085,primary,Carretera de Su Eminencia,37.3555349,-5.9722017
73037087,primary,Sin nombre,37.3553325,-5.9691275
73037092,secondary,Sin nombre,37.3550848,-5.9702166
73037095,primary,Avenida de la Paz,37.3604636,-5.9579584
73037129,primary,Carretera de Su Eminencia,37.35569,-5.9729962
73232406,primary,Sin nombre,37.3895183,-6.0136357
73232408,primary,Avenida Expo´92,37.3897198,-6.011592
73241940,primary,Avenida de Portugal,37.3788158,-5.9872913
73241942,primary,Avenida de Portugal,37.3782229,-5.9853825
73241960,primary,Calle Doctor Pedro de Castro,37.377376,-5.982108
73241980,primary,Avenida de Ramón y Cajal,37.3771666,-5.9750818
73922425,primary_link,Sin nombre,37.3482208,-5.9379631
74536731,trunk,Carretera de la Esclusa,37.3546163,-6.0023568
74536801,trunk,Carretera de la Esclusa,37.3575577,-6.0023513
74686092,primary,Calle Virgen del Patrocinio,37.3893693,-6.0103459
74686648,secondary,Calle Alvarado,37.3882289,-6.0077894
74721571,secondary,Avenida de Europa,37.3328518,-5.9262927
74721590,secondary,Avenida de Europa,37.3304924,-5.9228952
74721595,secondary,Glorieta Tacito,37.336903,-5.9354373
74721598,secondary,Sin nombre,37.3315128,-5.9241386
74721605,secondary,Sin nombre,37.3336481,-5.9277183
74721608,secondary,Avenida de Europa,37.3363544,-5.9339547
74721609,motorway_link,Sin nombre,37.3438686,-5.9321947
75107810,secondary,Calle 8 de Marzo,37.3696543,-5.9524171
75110942,secondary,Avenida de la Ciudad Jardin,37.3761227,-5.9668465
75110947,secondary,Calle Ingeniero de la Cierva,37.3725162,-5.9490144
75110949,primary,Avenida Ramón y Cajal,37.3750309,-5.9677045
75110950,primary_link,Avenida Ramón y Cajal,37.3750166,-5.9677045
75110954,secondary,Avenida de la Ciudad Jardin,37.3761261,-5.9668958
75110955,primary,Avenida Ramón y Cajal,37.3745189,-5.9664877
75183667,secondary,Sin nombre,37.4294331,-5.9316471
75183729,secondary,Sin nombre,37.4299275,-5.9320655
75380431,motorway_link,Sin nombre,37.3659425,-6.0301054
75687662,primary,Avenida Alcalde Luis Uruñuela,37.403981,-5.9284946
76220645,primary,Glorieta Sergio Rodríguez Prat,37.3875774,-5.9591087
77481336,secondary,Sin nombre,37.3797567,-6.0269674
77482056,secondary,Sin nombre,37.3832408,-6.026395
77482091,secondary,La Pañoleta-San Juan de Aznalfarache,37.3838443,-6.0260967
77491819,motorway_link,Sin nombre,37.3764521,-6.0264346
77491866,motorway_link,Sin nombre,37.3746692,-6.0264648
77491986,motorway_link,Sin nombre,37.3746688,-6.0263932
77492002,motorway_link,Sin nombre,37.3752317,-6.026302
77492225,motorway_link,Sin nombre,37.3767405,-6.0269848
77492243,secondary,Avenida del Manchón,37.3743839,-6.0289936
77492486,secondary,La Pañoleta-San Juan de Aznalfarache,37.3753802,-6.0276629
77549339,secondary,Sin nombre,37.3617155,-6.0275369
78051506,primary,Sin nombre,37.415568,-5.9765408
78051507,primary,Sin nombre,37.4153504,-5.9757367
78051511,primary,Sin nombre,37.4147378,-5.9780983
78051519,primary,Sin nombre,37.4147457,-5.9788685
78054833,trunk,Ronda Norte de Sevilla,37.435722,-5.9732514
78054845,trunk,Ronda Norte de Sevilla,37.4360325,-5.973957
78054850,trunk,Ronda Norte de Sevilla,37.436404,-5.9731862
79289861,secondary,Calle Cardenal Ilundáin,37.3651844,-5.9797506
79409355,primary,Ronda del Tamarguillo,37.379936,-5.9603749
79517235,primary,Avenida de Andalucía,37.3872121,-5.9566079
79606508,secondary,Avenida de Las Erillas,37.3691355,-6.0266587
79606553,secondary,Sin nombre,37.3693904,-6.0267218
79606790,secondary,Avenida de Las Erillas,37.3699972,-6.0268309
79606792,secondary,Avenida de Las Erillas,37.3714378,-6.0276412
79607020,motorway_link,Sin nombre,37.3705787,-6.0268181
79607040,motorway_link,Sin nombre,37.3705357,-6.0270177
79619938,trunk,Carretera de la Esclusa,37.3319693,-6.0054454
79620287,trunk,Sin nombre,37.332133,-6.0055942
79652057,secondary,Sin nombre,37.3368166,-5.990069
79652077,secondary,Sin nombre,37.3325418,-5.9872156
79652119,secondary,Sin nombre,37.3328487,-5.9879112
79652143,secondary,Sin nombre,37.3368124,-5.9903312
79652223,secondary,Sin nombre,37.3299913,-5.9865617
79685020,primary_link,Sin nombre,37.3352271,-5.9696519
80562136,motorway_link,Sin nombre,37.3418455,-5.9284874
80562150,primary_link,Sin nombre,37.3431993,-5.9304271
80562160,motorway_link,Sin nombre,37.3402519,-5.9269238
81667205,primary,Avenida de Jerez,37.3350082,-5.96964
81667210,primary,Avenida de Jerez,37.3332136,-5.9690176
81667213,primary,Avenida de Jerez,37.335038,-5.9695253
81667219,primary_link,Sin nombre,37.3350172,-5.9694571
81735349,primary,Avenida Juan Pablo II,37.3677448,-5.9974344
81735351,motorway_link,Sin nombre,37.374912,-6.0143873
81735356,motorway_link,Sin nombre,37.3714583,-6.0136774
81735359,primary,Avenida Juan Pablo II,37.3677175,-5.9965015
81735371,motorway,Circunvalación de Sevilla,37.3716776,-6.0170599
81735377,primary,Avenida Juan Pablo II,37.3689753,-6.0053189
81735379,motorway_link,Sin nombre,37.3702345,-6.0136503
82961387,primary,Avenida de las Ciencias,37.3931739,-5.9213105
82961713,primary,Avenida de las Ciencias,37.3926501,-5.9206773
83121285,secondary,Avenida Manuel Siurot,37.3692379,-5.9855529
87090726,secondary,Sin nombre,37.3319837,-5.9867587
87172976,motorway,Autovía Ruta de la Plata,37.4198393,-6.0299805
87172978,motorway,Circunvalación de Sevilla,37.4137702,-6.0291886
87173399,motorway_link,Sin nombre,37.3397976,-5.9809391
87173401,motorway_link,Sin nombre,37.3385386,-5.9836244
91315418,primary_link,Sin nombre,37.3576021,-5.9516725
91315426,primary_link,Sin nombre,37.3571734,-5.9526069
91315433,primary_link,Sin nombre,37.3566835,-5.9517823
91315440,primary_link,Sin nombre,37.3569154,-5.9507256
91315442,primary,Calle Rectora Rosario Valpuesta Fernández,37.3487364,-5.9465721
92837613,motorway_link,Sin nombre,37.3881548,-6.0248488
97031700,secondary,Calle Doctor Miguel Rios Sarmiento,37.4018756,-5.9333913
97031707,secondary,Calle Doctor Miguel Rios Sarmiento,37.4011972,-5.9328991
98742914,secondary,Calle Doctor Miguel Rios Sarmiento,37.4000822,-5.9321043
98742917,secondary,Calle Doctor Miguel Rios Sarmiento,37.3998213,-5.9318643
98742921,secondary,Calle Doctor Miguel Rios Sarmiento,37.3968731,-5.9297443
98742924,secondary,Calle Doctor Miguel Rios Sarmiento,37.3981019,-5.9306745
98742926,secondary,Calle Doctor Miguel Rios Sarmiento,37.399342,-5.9315208
98742929,secondary,Calle Doctor Miguel Rios Sarmiento,37.3995855,-5.9316454
98742934,secondary,Calle Doctor Miguel Rios Sarmiento,37.3995778,-5.9317396
98742939,secondary,Calle Doctor Miguel Rios Sarmiento,37.3964065,-5.9294079
98742944,secondary,Calle Doctor Miguel Rios Sarmiento,37.3966287,-5.929618
98742947,secondary,Calle Doctor Miguel Rios Sarmiento,37.396651,-5.9295342
98742948,secondary,Calle Doctor Miguel Ríos Sarmiento,37.3905429,-5.9209767
98901309,primary,Avenida Alcalde Luis Uruñuela,37.4040416,-5.9283416
98901310,primary,Avenida de las Ciencias,37.4038646,-5.9282093
98901311,primary,Avenida de las Ciencias,37.4015401,-5.9267788
98991760,primary,Carretera de Su Eminencia,37.3555482,-5.9717609
98991762,primary,Carretera de Su Eminencia,37.3553974,-5.9710382
98991764,primary,Carretera de Su Eminencia,37.3553472,-5.9697042
99028633,primary,Avenida de las Ciencias,37.4027914,-5.9274074
99368475,primary,Avenida Alcalde Luis Uruñuela,37.4029071,-5.9409915
99368477,primary,Avenida Alcalde Luis Uruñuela,37.4045272,-5.9360896
99368480,secondary,Sin nombre,37.4049215,-5.9357597
99368489,secondary,Calle Doctor Miguel Ríos Sarmiento,37.3912259,-5.9235136
99368495,primary,Avenida Alcalde Luis Uruñuela,37.4048782,-5.9308064
99368499,primary,Avenida Alcalde Luis Uruñuela,37.4050431,-5.9347468
99368500,primary,Avenida Alcalde Luis Uruñuela,37.4049092,-5.9346887
99368512,secondary,Sin nombre,37.4054455,-5.9338401
102882389,secondary,Sin nombre,37.3841276,-6.0263659
103693006,motorway_link,Sin nombre,37.3618429,-6.0304512
106360143,secondary,Avenida de Europa,37.334895,-5.9301505
106360145,secondary,Avenida de Europa,37.3324207,-5.9253544
106360148,secondary,Avenida de Europa,37.3364822,-5.9339248
106935497,primary_link,Avenida de Eduardo Dato,37.3816528,-5.9664108
106935498,primary_link,Avenida de Eduardo Dato,37.3814977,-5.966412
110576974,primary,Sin nombre,37.4165414,-5.9700549
112400444,motorway_link,Sin nombre,37.4128982,-6.0075322
112735279,primary,Sin nombre,37.4166639,-5.9704886
113628353,primary,Puente de San Telmo,37.3807432,-5.9963787
113721876,secondary,Sin nombre,37.427311,-5.9867962
113880131,secondary,Calle José María Moreno Galván,37.3850472,-5.9838864
113880132,secondary,Calle José María Moreno Galván,37.3860988,-5.9834106
113880133,secondary,Calle Juan de Mata Carrianzo,37.384707,-5.9840571
113880678,secondary,Calle Juan de Mata Carrianzo,37.3845005,-5.983989
113880679,secondary,Calle Juan de Mata Carriazo,37.3820043,-5.9835276
116343004,primary,Calle Telegrafistas,37.4162422,-5.971479
116343005,primary,Calle Parque de Grazalema,37.4162902,-5.9733264
116804620,secondary,Sin nombre,37.3394269,-5.988581
116804621,secondary,Sin nombre,37.3396556,-5.9872039
116804622,secondary,Sin nombre,37.339404,-5.9901329
116804777,secondary,Sin nombre,37.3324248,-5.9873391
116804778,secondary,Sin nombre,37.3329552,-5.9879301
116804854,secondary,Sin nombre,37.3341437,-5.9899597
116804897,secondary,Sin nombre,37.3335725,-5.9889436
116804898,secondary,Sin nombre,37.3334234,-5.9890859
116818966,secondary,Sin nombre,37.3300383,-5.986373
117618842,secondary,Avenida de Palmas Altas,37.3461605,-5.9901655
117621841,primary,Avenida de El Cid,37.379753,-5.9892813
117621847,primary,Glorieta de San Diego,37.3790924,-5.9892461
117621850,primary,Avenida de Portugal,37.3786176,-5.9869236
117621852,primary,Avenida de María Luisa,37.3789799,-5.9896041
117622846,primary,Calle Palos de la Frontera,37.3796901,-5.9909885
117622847,primary,Sin nombre,37.3778042,-5.9928521
118586697,primary,Calle Enramadilla,37.37818,-5.9781601
118912558,secondary,Calle Carretera de Carmona,37.4022278,-5.9712435
119297895,secondary,Acceso a Sevilla desde la SE-30 por el Puente del Alamillo,37.4133911,-5.9984005
119297896,secondary,Acceso a Sevilla desde la SE-30 por el Puente del Alamillo,37.413567,-6.0042944
120351354,primary,Ronda Urbana Norte,37.4159073,-5.9742271
120351355,primary,Ronda Urbana Norte,37.4159846,-5.9742568
120351356,primary,Ronda Urbana Norte,37.4163558,-5.9716407
120351357,primary,Ronda Urbana Norte,37.4151492,-5.9772447
120608119,secondary,Calle Luis Montoto,37.3887611,-5.9834248
120694371,primary,Avenida Ramón Carande,37.3769463,-5.9793823
121671513,motorway_link,Sin nombre,37.3406615,-5.9820935
121671514,motorway,A-4 Sevilla - Cádiz,37.3366236,-5.9845431
121671520,motorway_link,Sin nombre,37.3416598,-5.9803784
121677945,motorway,Circunvalación de Sevilla,37.3724055,-6.024316
121677947,motorway,Circunvalación de Sevilla,37.3727638,-6.0155688
121677951,motorway,Circunvalación de Sevilla,37.3584884,-6.0043032
121677953,motorway,Circunvalación de Sevilla,37.3793766,-6.0262657
121677963,motorway_link,Sin nombre,37.374957,-6.0267837
122193817,secondary,Avenida de la Buhaira,37.3822774,-5.9795793
123316120,primary,Avenida de las Universidades,37.3285123,-5.9459295
123316121,primary,Avenida de las Universidades,37.3361036,-5.9497989
123316122,primary,Avenida de las Universidades,37.3286507,-5.945677
123316123,primary,Avenida de las Universidades,37.3359701,-5.949896
124717912,primary,Avenida Alcalde Manuel de Valle,37.4108202,-5.971825
126352410,secondary_link,Sin nombre,37.4131185,-6.0055643
126352411,motorway,Circunvalación de Sevilla,37.4135194,-6.0079011
126352412,motorway,Circunvalación de Sevilla,37.4136379,-6.0088053
127045078,secondary,Sin nombre,37.3558213,-6.0264064
127353237,primary,Sin nombre,37.3872825,-6.0011271
128374497,primary,Calle Tecnología,37.4219953,-5.977532
128374498,primary,Calle Tecnología,37.4255939,-5.9782306
129058524,primary,Sin nombre,37.3609021,-5.9582784
129752914,motorway,Circunvalación de Sevilla,37.3452109,-5.9886888
130420382,primary,Calle Cardenal Bueno Monreal,37.3675866,-5.9889028
130420752,primary_link,Calle Cardenal Bueno Monreal,37.3675459,-5.9881414
130420753,primary,Calle Cardenal Bueno Monreal,37.3675416,-5.9889373
130524181,primary,Calle Cardenal Bueno Monreal,37.3683305,-5.9838749
130524388,secondary,Avenida de Las Razas,37.360158,-5.9897762
130542672,primary,Sin nombre,37.3749959,-5.9940434
130542673,secondary,Pierre de Coubertin,37.3756343,-5.9952888
130542675,secondary,Calle Virgen de Luján,37.3747337,-5.9950654
130542677,secondary,Glorieta de las Cigarreras,37.3748579,-5.9944164
131595435,trunk_link,Sin nombre,37.3859403,-5.9391922
131595855,trunk_link,Sin nombre,37.3866761,-5.9381993
131595856,motorway_link,Sin nombre,37.3854192,-5.9409456
131595857,trunk_link,Sin nombre,37.3868275,-5.9392258
131596022,motorway_link,Sin nombre,37.3876298,-5.9405925
131882369,motorway_link,Sin nombre,37.3878096,-6.0268061
131882633,motorway,Autovía del Quinto Centenario,37.3899404,-6.030248
132214837,primary,Avenida José María Javierre,37.3901689,-5.9592269
132432142,motorway_link,Sin nombre,37.4182151,-5.9175751
132432143,trunk,Ronda Norte de Sevilla,37.4169599,-5.9241754
132760401,primary,Calle Clemente Hidalgo,37.3853025,-5.9596022
135516567,primary,Avenida de la Palmera,37.3678744,-5.9869732
135737406,primary,Calle Cardenal Bueno Monreal,37.3698773,-5.9777958
135737407,primary,Calle Cardenal Bueno Monreal,37.3710002,-5.9772928
136169721,motorway_link,Sin nombre,37.3379754,-5.9839987
136399244,secondary,"Vía Borde de ""El Pino""",37.374452,-5.9170181
136399245,secondary,Sin nombre,37.3748373,-5.9145915
136399246,secondary,"Vía Borde de ""El Pino""",37.3752894,-5.9122549
136399247,secondary,Sin nombre,37.3758876,-5.909934
137264603,primary,Avenida José María Javierre,37.3901128,-5.9585514
137264871,primary,Sin nombre,37.3903157,-5.9589732
137264873,primary,Sin nombre,37.3903491,-5.9585082
137265084,primary,Calle Clemente Hidalgo,37.3853815,-5.9593758
137265179,primary,Calle Clemente Hidalgo,37.3849701,-5.9597243
138298697,secondary,Sin nombre,37.3403773,-5.9857191
138713292,secondary,Sin nombre,37.3665431,-6.0258299
140178975,secondary_link,Sin nombre,37.3808941,-6.026501
140178990,secondary_link,Sin nombre,37.3822647,-6.0263134
141362708,motorway,Autovía del Sur,37.4282736,-5.8965054
141362710,primary,Avenida Kansas City,37.3964648,-5.9666475
141388231,primary,Glorieta Julián Besteiros,37.3918237,-5.9781864
141388233,motorway,Autovía del Sur,37.4197935,-5.9165098
142501835,primary,Calle Luis Montoto,37.3875428,-5.9666352
142501837,primary,Calle Luis Montoto,37.387347,-5.9716896
142502375,secondary,Avenida El Greco,37.3903536,-5.9673807
142502376,secondary,Avenida El Greco,37.3913843,-5.968724
142578487,trunk,Autovía de Sevilla a Almería por Granada,37.3859638,-5.9277003
142578496,trunk,Autovía de Sevilla a Almería por Granada,37.3857386,-5.9190426
142578498,primary,Sin nombre,37.3859058,-5.9241652
142579635,primary,Sin nombre,37.386804,-5.9203744
142579637,primary,Sin nombre,37.3871864,-5.9200033
142579639,trunk,Autovía de Sevilla a Almería por Granada,37.3860224,-5.9262882
142579641,trunk_link,Sin nombre,37.3862908,-5.9246868
142580165,primary,Avenida de la Areonáutica,37.3874905,-5.920554
142580167,primary,Avenida de la Areonáutica,37.388726,-5.9201108
144724766,primary,Gran Plaza,37.381726,-5.9655607
144724769,primary,Gran Plaza,37.3817865,-5.9660092
144724771,primary,Calle Enramadilla,37.3795245,-5.9818244
145943305,secondary,Avenida de Las Razas,37.3558875,-5.989984
145943310,secondary,Avenida de Las Razas,37.3601623,-5.9896909
145949698,motorway,Sin nombre,37.3891811,-6.0293196
150175614,secondary,Calle Doctor Miguel Rios Sarmiento,37.4034001,-5.9344183
150175615,secondary,Calle Doctor Miguel Rios Sarmiento,37.4034468,-5.9343372
150175616,secondary,Calle Doctor Miguel Rios Sarmiento,37.4027858,-5.9340532
150175617,secondary,Calle Doctor Miguel Rios Sarmiento,37.4041205,-5.934546
150175619,secondary,Calle Doctor Miguel Rios Sarmiento,37.4040959,-5.9347582
